match_id,matchup_id,game_number,competitor,repetition,checkpoint_path,seat,points,pudding,opponent_competitor,opponent_repetition,opponent_points,opponent_pudding,opponent_competitors,opponent_repetitions,opponent_points_all,opponent_puddings,outcome
match_004939,matchup_0005,939,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,53,3,variable_2_4,1,52,1,variable_2_4,1,52,1,win
match_004939,matchup_0005,939,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,1,52,1,variable_encoder_2_4,1,53,3,variable_encoder_2_4,1,53,3,loss
match_004940,matchup_0005,940,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,0,59,2,variable_encoder_2_4,1,71,2,variable_encoder_2_4,1,71,2,loss
match_004940,matchup_0005,940,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,71,2,variable_2_4,1,59,2,variable_2_4,1,59,2,win
match_004941,matchup_0005,941,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,58,3,variable_2_4,1,49,2,variable_2_4,1,49,2,win
match_004941,matchup_0005,941,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,1,49,2,variable_encoder_2_4,1,58,3,variable_encoder_2_4,1,58,3,loss
match_004942,matchup_0005,942,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,0,38,1,variable_encoder_2_4,1,51,4,variable_encoder_2_4,1,51,4,loss
match_004942,matchup_0005,942,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,51,4,variable_2_4,1,38,1,variable_2_4,1,38,1,win
match_004943,matchup_0005,943,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,54,3,variable_2_4,1,55,2,variable_2_4,1,55,2,loss
match_004943,matchup_0005,943,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,1,55,2,variable_encoder_2_4,1,54,3,variable_encoder_2_4,1,54,3,win
match_004944,matchup_0005,944,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,48,3,variable_2_4,1,56,1,variable_2_4,1,56,1,loss
match_004944,matchup_0005,944,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,1,56,1,variable_encoder_2_4,1,48,3,variable_encoder_2_4,1,48,3,win
match_004945,matchup_0005,945,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,48,6,variable_2_4,1,51,3,variable_2_4,1,51,3,loss
match_004945,matchup_0005,945,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,1,51,3,variable_encoder_2_4,1,48,6,variable_encoder_2_4,1,48,6,win
match_004946,matchup_0005,946,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,0,56,2,variable_encoder_2_4,1,69,2,variable_encoder_2_4,1,69,2,loss
match_004946,matchup_0005,946,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,69,2,variable_2_4,1,56,2,variable_2_4,1,56,2,win
match_004947,matchup_0005,947,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,56,4,variable_2_4,1,58,4,variable_2_4,1,58,4,loss
match_004947,matchup_0005,947,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,1,58,4,variable_encoder_2_4,1,56,4,variable_encoder_2_4,1,56,4,win
match_004948,matchup_0005,948,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,64,3,variable_2_4,1,46,3,variable_2_4,1,46,3,win
match_004948,matchup_0005,948,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,1,46,3,variable_encoder_2_4,1,64,3,variable_encoder_2_4,1,64,3,loss
match_004949,matchup_0005,949,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,59,5,variable_2_4,1,63,3,variable_2_4,1,63,3,loss
match_004949,matchup_0005,949,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,1,63,3,variable_encoder_2_4,1,59,5,variable_encoder_2_4,1,59,5,win
match_004950,matchup_0005,950,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,0,53,3,variable_encoder_2_4,1,53,4,variable_encoder_2_4,1,53,4,loss
match_004950,matchup_0005,950,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,53,4,variable_2_4,1,53,3,variable_2_4,1,53,3,win
match_004951,matchup_0005,951,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,62,5,variable_2_4,1,56,3,variable_2_4,1,56,3,win
match_004951,matchup_0005,951,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,1,56,3,variable_encoder_2_4,1,62,5,variable_encoder_2_4,1,62,5,loss
match_004952,matchup_0005,952,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,58,5,variable_2_4,1,54,3,variable_2_4,1,54,3,win
match_004952,matchup_0005,952,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,1,54,3,variable_encoder_2_4,1,58,5,variable_encoder_2_4,1,58,5,loss
match_004953,matchup_0005,953,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,0,42,2,variable_encoder_2_4,1,46,4,variable_encoder_2_4,1,46,4,loss
match_004953,matchup_0005,953,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,46,4,variable_2_4,1,42,2,variable_2_4,1,42,2,win
match_004954,matchup_0005,954,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,63,4,variable_2_4,1,53,3,variable_2_4,1,53,3,win
match_004954,matchup_0005,954,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,1,53,3,variable_encoder_2_4,1,63,4,variable_encoder_2_4,1,63,4,loss
match_004955,matchup_0005,955,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,57,3,variable_2_4,1,46,2,variable_2_4,1,46,2,win
match_004955,matchup_0005,955,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,1,46,2,variable_encoder_2_4,1,57,3,variable_encoder_2_4,1,57,3,loss
match_004956,matchup_0005,956,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,55,1,variable_2_4,1,60,2,variable_2_4,1,60,2,loss
match_004956,matchup_0005,956,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,1,60,2,variable_encoder_2_4,1,55,1,variable_encoder_2_4,1,55,1,win
match_004957,matchup_0005,957,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,0,61,3,variable_encoder_2_4,1,61,4,variable_encoder_2_4,1,61,4,loss
match_004957,matchup_0005,957,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,61,4,variable_2_4,1,61,3,variable_2_4,1,61,3,win
match_004958,matchup_0005,958,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,0,57,4,variable_encoder_2_4,1,59,4,variable_encoder_2_4,1,59,4,loss
match_004958,matchup_0005,958,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,59,4,variable_2_4,1,57,4,variable_2_4,1,57,4,win
match_004959,matchup_0005,959,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,0,51,4,variable_encoder_2_4,1,55,4,variable_encoder_2_4,1,55,4,loss
match_004959,matchup_0005,959,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,55,4,variable_2_4,1,51,4,variable_2_4,1,51,4,win
match_004960,matchup_0005,960,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,58,5,variable_2_4,1,56,3,variable_2_4,1,56,3,win
match_004960,matchup_0005,960,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,1,56,3,variable_encoder_2_4,1,58,5,variable_encoder_2_4,1,58,5,loss
match_004961,matchup_0005,961,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,45,3,variable_2_4,1,64,2,variable_2_4,1,64,2,loss
match_004961,matchup_0005,961,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,1,64,2,variable_encoder_2_4,1,45,3,variable_encoder_2_4,1,45,3,win
match_004962,matchup_0005,962,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,43,4,variable_2_4,1,48,2,variable_2_4,1,48,2,loss
match_004962,matchup_0005,962,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,1,48,2,variable_encoder_2_4,1,43,4,variable_encoder_2_4,1,43,4,win
match_004963,matchup_0005,963,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,0,51,3,variable_encoder_2_4,1,63,4,variable_encoder_2_4,1,63,4,loss
match_004963,matchup_0005,963,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,63,4,variable_2_4,1,51,3,variable_2_4,1,51,3,win
match_004964,matchup_0005,964,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,0,50,2,variable_encoder_2_4,1,60,3,variable_encoder_2_4,1,60,3,loss
match_004964,matchup_0005,964,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,60,3,variable_2_4,1,50,2,variable_2_4,1,50,2,win
match_004965,matchup_0005,965,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,55,3,variable_2_4,1,57,2,variable_2_4,1,57,2,loss
match_004965,matchup_0005,965,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,1,57,2,variable_encoder_2_4,1,55,3,variable_encoder_2_4,1,55,3,win
match_004966,matchup_0005,966,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,59,3,variable_2_4,1,51,3,variable_2_4,1,51,3,win
match_004966,matchup_0005,966,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,1,51,3,variable_encoder_2_4,1,59,3,variable_encoder_2_4,1,59,3,loss
match_004967,matchup_0005,967,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,0,61,1,variable_encoder_2_4,1,63,2,variable_encoder_2_4,1,63,2,loss
match_004967,matchup_0005,967,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,63,2,variable_2_4,1,61,1,variable_2_4,1,61,1,win
match_004968,matchup_0005,968,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,57,4,variable_2_4,1,62,3,variable_2_4,1,62,3,loss
match_004968,matchup_0005,968,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,1,62,3,variable_encoder_2_4,1,57,4,variable_encoder_2_4,1,57,4,win
match_004969,matchup_0005,969,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,0,57,2,variable_encoder_2_4,1,61,2,variable_encoder_2_4,1,61,2,loss
match_004969,matchup_0005,969,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,61,2,variable_2_4,1,57,2,variable_2_4,1,57,2,win
match_004970,matchup_0005,970,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,61,3,variable_2_4,1,52,1,variable_2_4,1,52,1,win
match_004970,matchup_0005,970,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,1,52,1,variable_encoder_2_4,1,61,3,variable_encoder_2_4,1,61,3,loss
match_004971,matchup_0005,971,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,64,5,variable_2_4,1,62,3,variable_2_4,1,62,3,win
match_004971,matchup_0005,971,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,1,62,3,variable_encoder_2_4,1,64,5,variable_encoder_2_4,1,64,5,loss
match_004972,matchup_0005,972,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,54,3,variable_2_4,1,64,1,variable_2_4,1,64,1,loss
match_004972,matchup_0005,972,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,1,64,1,variable_encoder_2_4,1,54,3,variable_encoder_2_4,1,54,3,win
match_004973,matchup_0005,973,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,0,64,1,variable_encoder_2_4,1,60,2,variable_encoder_2_4,1,60,2,win
match_004973,matchup_0005,973,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,60,2,variable_2_4,1,64,1,variable_2_4,1,64,1,loss
match_004974,matchup_0005,974,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,0,49,3,variable_encoder_2_4,1,56,4,variable_encoder_2_4,1,56,4,loss
match_004974,matchup_0005,974,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,56,4,variable_2_4,1,49,3,variable_2_4,1,49,3,win
match_004975,matchup_0005,975,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,55,4,variable_2_4,1,45,3,variable_2_4,1,45,3,win
match_004975,matchup_0005,975,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,1,45,3,variable_encoder_2_4,1,55,4,variable_encoder_2_4,1,55,4,loss
match_004976,matchup_0005,976,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,0,56,4,variable_encoder_2_4,1,53,4,variable_encoder_2_4,1,53,4,win
match_004976,matchup_0005,976,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,53,4,variable_2_4,1,56,4,variable_2_4,1,56,4,loss
match_004977,matchup_0005,977,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,57,4,variable_2_4,1,62,2,variable_2_4,1,62,2,loss
match_004977,matchup_0005,977,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,1,62,2,variable_encoder_2_4,1,57,4,variable_encoder_2_4,1,57,4,win
match_004978,matchup_0005,978,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,64,4,variable_2_4,1,53,3,variable_2_4,1,53,3,win
match_004978,matchup_0005,978,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,1,53,3,variable_encoder_2_4,1,64,4,variable_encoder_2_4,1,64,4,loss
match_004979,matchup_0005,979,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,0,59,1,variable_encoder_2_4,1,65,4,variable_encoder_2_4,1,65,4,loss
match_004979,matchup_0005,979,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,65,4,variable_2_4,1,59,1,variable_2_4,1,59,1,win
match_004980,matchup_0005,980,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,0,64,1,variable_encoder_2_4,1,59,3,variable_encoder_2_4,1,59,3,win
match_004980,matchup_0005,980,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,59,3,variable_2_4,1,64,1,variable_2_4,1,64,1,loss
match_004981,matchup_0005,981,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,0,59,2,variable_encoder_2_4,1,58,4,variable_encoder_2_4,1,58,4,win
match_004981,matchup_0005,981,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,58,4,variable_2_4,1,59,2,variable_2_4,1,59,2,loss
match_004982,matchup_0005,982,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,0,45,4,variable_encoder_2_4,1,53,6,variable_encoder_2_4,1,53,6,loss
match_004982,matchup_0005,982,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,53,6,variable_2_4,1,45,4,variable_2_4,1,45,4,win
match_004983,matchup_0005,983,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,0,50,2,variable_encoder_2_4,1,70,3,variable_encoder_2_4,1,70,3,loss
match_004983,matchup_0005,983,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,70,3,variable_2_4,1,50,2,variable_2_4,1,50,2,win
match_004984,matchup_0005,984,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,0,48,3,variable_encoder_2_4,1,54,3,variable_encoder_2_4,1,54,3,loss
match_004984,matchup_0005,984,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,54,3,variable_2_4,1,48,3,variable_2_4,1,48,3,win
match_004985,matchup_0005,985,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,0,54,1,variable_encoder_2_4,1,57,3,variable_encoder_2_4,1,57,3,loss
match_004985,matchup_0005,985,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,57,3,variable_2_4,1,54,1,variable_2_4,1,54,1,win
match_004986,matchup_0005,986,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,61,3,variable_2_4,1,58,3,variable_2_4,1,58,3,win
match_004986,matchup_0005,986,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,1,58,3,variable_encoder_2_4,1,61,3,variable_encoder_2_4,1,61,3,loss
match_004987,matchup_0005,987,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,0,53,0,variable_encoder_2_4,1,56,2,variable_encoder_2_4,1,56,2,loss
match_004987,matchup_0005,987,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,56,2,variable_2_4,1,53,0,variable_2_4,1,53,0,win
match_004988,matchup_0005,988,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,0,52,2,variable_encoder_2_4,1,62,3,variable_encoder_2_4,1,62,3,loss
match_004988,matchup_0005,988,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,62,3,variable_2_4,1,52,2,variable_2_4,1,52,2,win
match_004989,matchup_0005,989,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,52,3,variable_2_4,1,51,2,variable_2_4,1,51,2,win
match_004989,matchup_0005,989,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,1,51,2,variable_encoder_2_4,1,52,3,variable_encoder_2_4,1,52,3,loss
match_004990,matchup_0005,990,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,0,44,2,variable_encoder_2_4,1,58,3,variable_encoder_2_4,1,58,3,loss
match_004990,matchup_0005,990,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,58,3,variable_2_4,1,44,2,variable_2_4,1,44,2,win
match_004991,matchup_0005,991,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,65,3,variable_2_4,1,48,2,variable_2_4,1,48,2,win
match_004991,matchup_0005,991,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,1,48,2,variable_encoder_2_4,1,65,3,variable_encoder_2_4,1,65,3,loss
match_004992,matchup_0005,992,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,55,4,variable_2_4,1,53,4,variable_2_4,1,53,4,win
match_004992,matchup_0005,992,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,1,53,4,variable_encoder_2_4,1,55,4,variable_encoder_2_4,1,55,4,loss
match_004993,matchup_0005,993,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,0,52,3,variable_encoder_2_4,1,48,3,variable_encoder_2_4,1,48,3,win
match_004993,matchup_0005,993,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,48,3,variable_2_4,1,52,3,variable_2_4,1,52,3,loss
match_004994,matchup_0005,994,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,0,48,2,variable_encoder_2_4,1,57,4,variable_encoder_2_4,1,57,4,loss
match_004994,matchup_0005,994,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,57,4,variable_2_4,1,48,2,variable_2_4,1,48,2,win
match_004995,matchup_0005,995,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,0,55,3,variable_encoder_2_4,1,59,3,variable_encoder_2_4,1,59,3,loss
match_004995,matchup_0005,995,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,59,3,variable_2_4,1,55,3,variable_2_4,1,55,3,win
match_004996,matchup_0005,996,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,0,48,2,variable_encoder_2_4,1,51,4,variable_encoder_2_4,1,51,4,loss
match_004996,matchup_0005,996,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,51,4,variable_2_4,1,48,2,variable_2_4,1,48,2,win
match_004997,matchup_0005,997,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,0,63,4,variable_encoder_2_4,1,62,3,variable_encoder_2_4,1,62,3,win
match_004997,matchup_0005,997,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,62,3,variable_2_4,1,63,4,variable_2_4,1,63,4,loss
match_004998,matchup_0005,998,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,55,2,variable_2_4,1,55,4,variable_2_4,1,55,4,loss
match_004998,matchup_0005,998,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,1,55,4,variable_encoder_2_4,1,55,2,variable_encoder_2_4,1,55,2,win
match_004999,matchup_0005,999,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,69,3,variable_2_4,1,56,2,variable_2_4,1,56,2,win
match_004999,matchup_0005,999,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,1,56,2,variable_encoder_2_4,1,69,3,variable_encoder_2_4,1,69,3,loss
match_005000,matchup_0005,1000,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,49,5,variable_2_4,1,47,3,variable_2_4,1,47,3,win
match_005000,matchup_0005,1000,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,1,47,3,variable_encoder_2_4,1,49,5,variable_encoder_2_4,1,49,5,loss
match_005001,matchup_0006,1,random,1,/SushiGo/random,0,37,4,variable_2_4,1,75,1,variable_2_4,1,75,1,loss
match_005001,matchup_0006,1,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,1,75,1,random,1,37,4,random,1,37,4,win
match_005002,matchup_0006,2,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,0,48,1,random,1,42,4,random,1,42,4,win
match_005002,matchup_0006,2,random,1,/SushiGo/random,1,42,4,variable_2_4,1,48,1,variable_2_4,1,48,1,loss
match_005003,matchup_0006,3,random,1,/SushiGo/random,0,40,3,variable_2_4,1,64,2,variable_2_4,1,64,2,loss
match_005003,matchup_0006,3,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,1,64,2,random,1,40,3,random,1,40,3,win
match_005004,matchup_0006,4,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,0,64,2,random,1,36,5,random,1,36,5,win
match_005004,matchup_0006,4,random,1,/SushiGo/random,1,36,5,variable_2_4,1,64,2,variable_2_4,1,64,2,loss
match_005005,matchup_0006,5,random,1,/SushiGo/random,0,55,4,variable_2_4,1,75,0,variable_2_4,1,75,0,loss
match_005005,matchup_0006,5,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,1,75,0,random,1,55,4,random,1,55,4,win
match_005006,matchup_0006,6,random,1,/SushiGo/random,0,40,3,variable_2_4,1,61,0,variable_2_4,1,61,0,loss
match_005006,matchup_0006,6,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,1,61,0,random,1,40,3,random,1,40,3,win
match_005007,matchup_0006,7,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,0,62,3,random,1,41,2,random,1,41,2,win
match_005007,matchup_0006,7,random,1,/SushiGo/random,1,41,2,variable_2_4,1,62,3,variable_2_4,1,62,3,loss
match_005008,matchup_0006,8,random,1,/SushiGo/random,0,52,3,variable_2_4,1,68,3,variable_2_4,1,68,3,loss
match_005008,matchup_0006,8,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,1,68,3,random,1,52,3,random,1,52,3,win
match_005009,matchup_0006,9,random,1,/SushiGo/random,0,42,3,variable_2_4,1,62,1,variable_2_4,1,62,1,loss
match_005009,matchup_0006,9,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,1,62,1,random,1,42,3,random,1,42,3,win
match_005010,matchup_0006,10,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,0,70,2,random,1,56,4,random,1,56,4,win
match_005010,matchup_0006,10,random,1,/SushiGo/random,1,56,4,variable_2_4,1,70,2,variable_2_4,1,70,2,loss
match_005011,matchup_0006,11,random,1,/SushiGo/random,0,39,5,variable_2_4,1,71,1,variable_2_4,1,71,1,loss
match_005011,matchup_0006,11,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,1,71,1,random,1,39,5,random,1,39,5,win
match_005012,matchup_0006,12,variable_2_4,1,/SushiGo/results/2p_league/variable_2_4/repetition_1/model.pt,0,67,3,random,1,34,2,random,1,34,2,win
match_005012,matchup_0006,12,random,1,/SushiGo/random,1,34,2,variable_2_4,1,67,3,variable_2_4,1,67,3,loss
match_005013,matchup_0006,13,random,1,/SushiGo/random,0,28,2,variable_2_4,1,58,5,variable_2_4,1,58,5,loss
