match_id,matchup_id,game_number,competitor,repetition,checkpoint_path,seat,points,pudding,opponent_competitor,opponent_repetition,opponent_points,opponent_pudding,opponent_competitors,opponent_repetitions,opponent_points_all,opponent_puddings,outcome
match_000309,matchup_0004,9,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,51,1,variable_encoder_2_4,1,47,5,variable_encoder_2_4,1,47,5,win
match_000309,matchup_0004,9,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,47,5,variable_2_4,1,51,1,variable_2_4,1,51,1,loss
match_000310,matchup_0004,10,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,53,4,variable_2_4,1,52,4,variable_2_4,1,52,4,win
match_000310,matchup_0004,10,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,52,4,variable_encoder_2_4,1,53,4,variable_encoder_2_4,1,53,4,loss
match_000311,matchup_0004,11,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,43,3,variable_encoder_2_4,1,53,4,variable_encoder_2_4,1,53,4,loss
match_000311,matchup_0004,11,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,53,4,variable_2_4,1,43,3,variable_2_4,1,43,3,win
match_000312,matchup_0004,12,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,59,5,variable_2_4,1,57,3,variable_2_4,1,57,3,win
match_000312,matchup_0004,12,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,57,3,variable_encoder_2_4,1,59,5,variable_encoder_2_4,1,59,5,loss
match_000313,matchup_0004,13,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,61,3,variable_2_4,1,65,3,variable_2_4,1,65,3,loss
match_000313,matchup_0004,13,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,65,3,variable_encoder_2_4,1,61,3,variable_encoder_2_4,1,61,3,win
match_000314,matchup_0004,14,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,59,4,variable_2_4,1,58,3,variable_2_4,1,58,3,win
match_000314,matchup_0004,14,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,58,3,variable_encoder_2_4,1,59,4,variable_encoder_2_4,1,59,4,loss
match_000315,matchup_0004,15,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,65,2,variable_encoder_2_4,1,52,1,variable_encoder_2_4,1,52,1,win
match_000315,matchup_0004,15,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,52,1,variable_2_4,1,65,2,variable_2_4,1,65,2,loss
match_000316,matchup_0004,16,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,52,4,variable_2_4,1,44,3,variable_2_4,1,44,3,win
match_000316,matchup_0004,16,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,44,3,variable_encoder_2_4,1,52,4,variable_encoder_2_4,1,52,4,loss
match_000317,matchup_0004,17,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,57,4,variable_2_4,1,55,3,variable_2_4,1,55,3,win
match_000317,matchup_0004,17,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,55,3,variable_encoder_2_4,1,57,4,variable_encoder_2_4,1,57,4,loss
match_000318,matchup_0004,18,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,56,3,variable_2_4,1,62,1,variable_2_4,1,62,1,loss
match_000318,matchup_0004,18,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,62,1,variable_encoder_2_4,1,56,3,variable_encoder_2_4,1,56,3,win
match_000319,matchup_0004,19,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,59,4,variable_encoder_2_4,1,73,5,variable_encoder_2_4,1,73,5,loss
match_000319,matchup_0004,19,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,73,5,variable_2_4,1,59,4,variable_2_4,1,59,4,win
match_000320,matchup_0004,20,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,50,4,variable_2_4,1,45,1,variable_2_4,1,45,1,win
match_000320,matchup_0004,20,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,45,1,variable_encoder_2_4,1,50,4,variable_encoder_2_4,1,50,4,loss
match_000321,matchup_0004,21,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,59,2,variable_encoder_2_4,1,64,4,variable_encoder_2_4,1,64,4,loss
match_000321,matchup_0004,21,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,64,4,variable_2_4,1,59,2,variable_2_4,1,59,2,win
match_000322,matchup_0004,22,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,54,4,variable_encoder_2_4,1,64,5,variable_encoder_2_4,1,64,5,loss
match_000322,matchup_0004,22,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,64,5,variable_2_4,1,54,4,variable_2_4,1,54,4,win
match_000323,matchup_0004,23,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,65,2,variable_2_4,1,71,3,variable_2_4,1,71,3,loss
match_000323,matchup_0004,23,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,71,3,variable_encoder_2_4,1,65,2,variable_encoder_2_4,1,65,2,win
match_000324,matchup_0004,24,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,60,2,variable_2_4,1,62,3,variable_2_4,1,62,3,loss
match_000324,matchup_0004,24,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,62,3,variable_encoder_2_4,1,60,2,variable_encoder_2_4,1,60,2,win
match_000325,matchup_0004,25,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,51,5,variable_2_4,1,56,3,variable_2_4,1,56,3,loss
match_000325,matchup_0004,25,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,56,3,variable_encoder_2_4,1,51,5,variable_encoder_2_4,1,51,5,win
match_000326,matchup_0004,26,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,54,2,variable_encoder_2_4,1,62,3,variable_encoder_2_4,1,62,3,loss
match_000326,matchup_0004,26,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,62,3,variable_2_4,1,54,2,variable_2_4,1,54,2,win
match_000327,matchup_0004,27,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,56,2,variable_encoder_2_4,1,64,3,variable_encoder_2_4,1,64,3,loss
match_000327,matchup_0004,27,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,64,3,variable_2_4,1,56,2,variable_2_4,1,56,2,win
match_000328,matchup_0004,28,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,55,4,variable_2_4,1,60,2,variable_2_4,1,60,2,loss
match_000328,matchup_0004,28,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,60,2,variable_encoder_2_4,1,55,4,variable_encoder_2_4,1,55,4,win
match_000329,matchup_0004,29,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,59,2,variable_encoder_2_4,1,50,1,variable_encoder_2_4,1,50,1,win
match_000329,matchup_0004,29,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,50,1,variable_2_4,1,59,2,variable_2_4,1,59,2,loss
match_000330,matchup_0004,30,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,64,2,variable_encoder_2_4,1,52,4,variable_encoder_2_4,1,52,4,win
match_000330,matchup_0004,30,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,52,4,variable_2_4,1,64,2,variable_2_4,1,64,2,loss
match_000331,matchup_0004,31,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,59,4,variable_2_4,1,49,3,variable_2_4,1,49,3,win
match_000331,matchup_0004,31,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,49,3,variable_encoder_2_4,1,59,4,variable_encoder_2_4,1,59,4,loss
match_000332,matchup_0004,32,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,53,2,variable_encoder_2_4,1,64,3,variable_encoder_2_4,1,64,3,loss
match_000332,matchup_0004,32,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,64,3,variable_2_4,1,53,2,variable_2_4,1,53,2,win
match_000333,matchup_0004,33,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,46,2,variable_2_4,1,51,0,variable_2_4,1,51,0,loss
match_000333,matchup_0004,33,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,51,0,variable_encoder_2_4,1,46,2,variable_encoder_2_4,1,46,2,win
match_000334,matchup_0004,34,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,57,2,variable_encoder_2_4,1,54,3,variable_encoder_2_4,1,54,3,win
match_000334,matchup_0004,34,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,54,3,variable_2_4,1,57,2,variable_2_4,1,57,2,loss
match_000335,matchup_0004,35,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,61,5,variable_2_4,1,50,3,variable_2_4,1,50,3,win
match_000335,matchup_0004,35,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,50,3,variable_encoder_2_4,1,61,5,variable_encoder_2_4,1,61,5,loss
match_000336,matchup_0004,36,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,59,0,variable_encoder_2_4,1,58,3,variable_encoder_2_4,1,58,3,win
match_000336,matchup_0004,36,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,58,3,variable_2_4,1,59,0,variable_2_4,1,59,0,loss
match_000337,matchup_0004,37,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,55,1,variable_encoder_2_4,1,53,3,variable_encoder_2_4,1,53,3,win
match_000337,matchup_0004,37,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,53,3,variable_2_4,1,55,1,variable_2_4,1,55,1,loss
match_000338,matchup_0004,38,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,55,4,variable_2_4,1,51,2,variable_2_4,1,51,2,win
match_000338,matchup_0004,38,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,51,2,variable_encoder_2_4,1,55,4,variable_encoder_2_4,1,55,4,loss
match_000339,matchup_0004,39,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,44,2,variable_encoder_2_4,1,54,4,variable_encoder_2_4,1,54,4,loss
match_000339,matchup_0004,39,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,54,4,variable_2_4,1,44,2,variable_2_4,1,44,2,win
match_000340,matchup_0004,40,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,54,3,variable_2_4,1,54,2,variable_2_4,1,54,2,win
match_000340,matchup_0004,40,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,54,2,variable_encoder_2_4,1,54,3,variable_encoder_2_4,1,54,3,loss
match_000341,matchup_0004,41,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,72,3,variable_2_4,1,58,1,variable_2_4,1,58,1,win
match_000341,matchup_0004,41,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,58,1,variable_encoder_2_4,1,72,3,variable_encoder_2_4,1,72,3,loss
match_000342,matchup_0004,42,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,51,0,variable_encoder_2_4,1,56,3,variable_encoder_2_4,1,56,3,loss
match_000342,matchup_0004,42,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,56,3,variable_2_4,1,51,0,variable_2_4,1,51,0,win
match_000343,matchup_0004,43,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,57,2,variable_encoder_2_4,1,57,2,variable_encoder_2_4,1,57,2,tie
match_000343,matchup_0004,43,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,57,2,variable_2_4,1,57,2,variable_2_4,1,57,2,tie
match_000344,matchup_0004,44,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,52,4,variable_2_4,1,52,3,variable_2_4,1,52,3,win
match_000344,matchup_0004,44,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,52,3,variable_encoder_2_4,1,52,4,variable_encoder_2_4,1,52,4,loss
match_000345,matchup_0004,45,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,62,3,variable_2_4,1,60,2,variable_2_4,1,60,2,win
match_000345,matchup_0004,45,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,60,2,variable_encoder_2_4,1,62,3,variable_encoder_2_4,1,62,3,loss
match_000346,matchup_0004,46,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,47,4,variable_2_4,1,56,4,variable_2_4,1,56,4,loss
match_000346,matchup_0004,46,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,56,4,variable_encoder_2_4,1,47,4,variable_encoder_2_4,1,47,4,win
match_000347,matchup_0004,47,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,39,2,variable_encoder_2_4,1,51,3,variable_encoder_2_4,1,51,3,loss
match_000347,matchup_0004,47,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,51,3,variable_2_4,1,39,2,variable_2_4,1,39,2,win
match_000348,matchup_0004,48,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,52,4,variable_2_4,1,63,2,variable_2_4,1,63,2,loss
match_000348,matchup_0004,48,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,63,2,variable_encoder_2_4,1,52,4,variable_encoder_2_4,1,52,4,win
match_000349,matchup_0004,49,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,54,3,variable_encoder_2_4,1,54,3,variable_encoder_2_4,1,54,3,tie
match_000349,matchup_0004,49,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,54,3,variable_2_4,1,54,3,variable_2_4,1,54,3,tie
match_000350,matchup_0004,50,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,51,2,variable_encoder_2_4,1,70,3,variable_encoder_2_4,1,70,3,loss
match_000350,matchup_0004,50,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,70,3,variable_2_4,1,51,2,variable_2_4,1,51,2,win
match_000351,matchup_0004,51,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,72,3,variable_2_4,1,57,0,variable_2_4,1,57,0,win
match_000351,matchup_0004,51,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,57,0,variable_encoder_2_4,1,72,3,variable_encoder_2_4,1,72,3,loss
match_000352,matchup_0004,52,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,60,4,variable_2_4,1,66,2,variable_2_4,1,66,2,loss
match_000352,matchup_0004,52,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,66,2,variable_encoder_2_4,1,60,4,variable_encoder_2_4,1,60,4,win
match_000353,matchup_0004,53,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,59,2,variable_2_4,1,48,2,variable_2_4,1,48,2,win
match_000353,matchup_0004,53,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,48,2,variable_encoder_2_4,1,59,2,variable_encoder_2_4,1,59,2,loss
match_000354,matchup_0004,54,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,54,1,variable_2_4,1,58,4,variable_2_4,1,58,4,loss
match_000354,matchup_0004,54,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,58,4,variable_encoder_2_4,1,54,1,variable_encoder_2_4,1,54,1,win
match_000355,matchup_0004,55,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,41,4,variable_2_4,1,40,2,variable_2_4,1,40,2,win
match_000355,matchup_0004,55,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,40,2,variable_encoder_2_4,1,41,4,variable_encoder_2_4,1,41,4,loss
match_000356,matchup_0004,56,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,56,5,variable_2_4,1,53,3,variable_2_4,1,53,3,win
match_000356,matchup_0004,56,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,53,3,variable_encoder_2_4,1,56,5,variable_encoder_2_4,1,56,5,loss
match_000357,matchup_0004,57,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,63,3,variable_2_4,1,52,3,variable_2_4,1,52,3,win
match_000357,matchup_0004,57,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,52,3,variable_encoder_2_4,1,63,3,variable_encoder_2_4,1,63,3,loss
match_000358,matchup_0004,58,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,48,2,variable_encoder_2_4,1,43,3,variable_encoder_2_4,1,43,3,win
match_000358,matchup_0004,58,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,43,3,variable_2_4,1,48,2,variable_2_4,1,48,2,loss
match_000359,matchup_0004,59,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,60,2,variable_encoder_2_4,1,63,3,variable_encoder_2_4,1,63,3,loss
match_000359,matchup_0004,59,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,63,3,variable_2_4,1,60,2,variable_2_4,1,60,2,win
match_000360,matchup_0004,60,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,62,3,variable_encoder_2_4,1,57,2,variable_encoder_2_4,1,57,2,win
match_000360,matchup_0004,60,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,57,2,variable_2_4,1,62,3,variable_2_4,1,62,3,loss
match_000361,matchup_0004,61,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,66,3,variable_2_4,1,63,1,variable_2_4,1,63,1,win
match_000361,matchup_0004,61,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,63,1,variable_encoder_2_4,1,66,3,variable_encoder_2_4,1,66,3,loss
match_000362,matchup_0004,62,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,57,2,variable_encoder_2_4,1,57,3,variable_encoder_2_4,1,57,3,loss
match_000362,matchup_0004,62,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,57,3,variable_2_4,1,57,2,variable_2_4,1,57,2,win
match_000363,matchup_0004,63,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,58,0,variable_2_4,1,58,6,variable_2_4,1,58,6,loss
match_000363,matchup_0004,63,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,58,6,variable_encoder_2_4,1,58,0,variable_encoder_2_4,1,58,0,win
match_000364,matchup_0004,64,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,53,3,variable_encoder_2_4,1,62,4,variable_encoder_2_4,1,62,4,loss
match_000364,matchup_0004,64,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,62,4,variable_2_4,1,53,3,variable_2_4,1,53,3,win
match_000365,matchup_0004,65,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,56,3,variable_encoder_2_4,1,59,5,variable_encoder_2_4,1,59,5,loss
match_000365,matchup_0004,65,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,59,5,variable_2_4,1,56,3,variable_2_4,1,56,3,win
match_000366,matchup_0004,66,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,60,2,variable_2_4,1,52,1,variable_2_4,1,52,1,win
match_000366,matchup_0004,66,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,52,1,variable_encoder_2_4,1,60,2,variable_encoder_2_4,1,60,2,loss
match_000367,matchup_0004,67,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,58,1,variable_encoder_2_4,1,54,3,variable_encoder_2_4,1,54,3,win
match_000367,matchup_0004,67,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,54,3,variable_2_4,1,58,1,variable_2_4,1,58,1,loss
match_000368,matchup_0004,68,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,47,3,variable_2_4,1,52,2,variable_2_4,1,52,2,loss
match_000368,matchup_0004,68,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,52,2,variable_encoder_2_4,1,47,3,variable_encoder_2_4,1,47,3,win
match_000369,matchup_0004,69,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,65,3,variable_2_4,1,54,2,variable_2_4,1,54,2,win
match_000369,matchup_0004,69,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,54,2,variable_encoder_2_4,1,65,3,variable_encoder_2_4,1,65,3,loss
match_000370,matchup_0004,70,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,60,6,variable_encoder_2_4,1,59,2,variable_encoder_2_4,1,59,2,win
match_000370,matchup_0004,70,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,59,2,variable_2_4,1,60,6,variable_2_4,1,60,6,loss
match_000371,matchup_0004,71,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,53,2,variable_encoder_2_4,1,60,3,variable_encoder_2_4,1,60,3,loss
match_000371,matchup_0004,71,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,60,3,variable_2_4,1,53,2,variable_2_4,1,53,2,win
match_000372,matchup_0004,72,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,58,2,variable_encoder_2_4,1,57,4,variable_encoder_2_4,1,57,4,win
match_000372,matchup_0004,72,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,57,4,variable_2_4,1,58,2,variable_2_4,1,58,2,loss
match_000373,matchup_0004,73,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,51,3,variable_encoder_2_4,1,58,3,variable_encoder_2_4,1,58,3,loss
match_000373,matchup_0004,73,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,58,3,variable_2_4,1,51,3,variable_2_4,1,51,3,win
match_000374,matchup_0004,74,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,55,2,variable_encoder_2_4,1,61,3,variable_encoder_2_4,1,61,3,loss
